ticker,type,exchange,start_date,end_date,trading_days,file_format,last_close,avg_close,avg_volume,avg_dollar_volume,source,gcs_available,gcs_file,file_size_bytes
tickers/JPSU.L,international,L,,,,parquet,,,,,gcs,True,tickers/JPSU.L.parquet,33620.0
tickers/JPYRX,us_equity,US,,,,parquet,,,,,gcs,True,tickers/JPYRX.parquet,83830.0
tickers/JREB.DE,international,DE,,,,parquet,,,,,gcs,True,tickers/JREB.DE.parquet,55972.0
tickers/JREE.DE,international,DE,,,,parquet,,,,,gcs,True,tickers/JREE.DE.parquet,64664.0
tickers/JREZ.DE,international,DE,,,,parquet,,,,,gcs,True,tickers/JREZ.DE.parquet,36415.0
tickers/JRJC,us_equity,US,,,,csv,,,,,gcs,True,tickers/JRJC.csv,217867.0
tickers/JRPT.JK,international,JK,,,,csv,,,,,gcs,True,tickers/JRPT.JK.csv,224333.0
tickers/JRVR,us_equity,US,,,,parquet,,,,,gcs,True,tickers/JRVR.parquet,85096.0
tickers/JSAYX,us_equity,US,,,,parquet,,,,,gcs,True,tickers/JSAYX.parquet,62414.0
tickers/JSET.L,international,L,,,,parquet,,,,,gcs,True,tickers/JSET.L.parquet,64581.0
tickers/JSKY.JK,international,JK,,,,csv,,,,,gcs,True,tickers/JSKY.JK.csv,5647.0
tickers/JSLNX,us_equity,US,,,,parquet,,,,,gcs,True,tickers/JSLNX.parquet,49509.0
tickers/JSPT.JK,international,JK,,,,csv,,,,,gcs,True,tickers/JSPT.JK.csv,267840.0
tickers/JST.DE,international,DE,,,,parquet,,,,,gcs,True,tickers/JST.DE.parquet,58776.0
tickers/JSVAX,us_equity,US,,,,parquet,,,,,gcs,True,tickers/JSVAX.parquet,152761.0
tickers/JTEK,us_equity,US,,,,parquet,,,,,gcs,True,tickers/JTEK.parquet,24838.0
tickers/JTPE.JK,international,JK,,,,csv,,,,,gcs,True,tickers/JTPE.JK.csv,277452.0
tickers/JTPY,us_equity,US,,,,csv,,,,,gcs,True,tickers/JTPY.csv,93758.0
tickers/JUPI.DE,international,DE,,,,parquet,,,,,gcs,True,tickers/JUPI.DE.parquet,46544.0
tickers/JVA,us_equity,US,,,,csv,,,,,gcs,True,tickers/JVA.csv,205639.0
tickers/JXN-PA,us_equity,US,,,,parquet,,,,,gcs,True,tickers/JXN-PA.parquet,23976.0
tickers/JXSB,us_equity,US,,,,csv,,,,,gcs,True,tickers/JXSB.csv,364813.0
tickers/JYNT,us_equity,US,,,,csv,,,,,gcs,True,tickers/JYNT.csv,57069.0
tickers/KAEF.JK,international,JK,,,,csv,,,,,gcs,True,tickers/KAEF.JK.csv,201333.0
tickers/KAI,us_equity,US,,,,csv,,,,,gcs,True,tickers/KAI.csv,430341.0
tickers/KALA,us_equity,US,,,,parquet,,,,,gcs,True,tickers/KALA.parquet,43418.0
tickers/KALU,us_equity,US,,,,csv,,,,,gcs,True,tickers/KALU.csv,204502.0
tickers/KALV,us_equity,US,,,,parquet,,,,,gcs,True,tickers/KALV.parquet,44035.0
tickers/KALY,us_equity,US,,,,csv,,,,,gcs,True,tickers/KALY.csv,140692.0
tickers/KANG,us_equity,US,,,,csv,,,,,gcs,True,tickers/KANG.csv,71816.0
tickers/KAR,us_equity,US,,,,csv,,,,,gcs,True,tickers/KAR.csv,15779.0
tickers/KARO,us_equity,US,,,,parquet,,,,,gcs,True,tickers/KARO.parquet,42963.0
tickers/KARW.JK,international,JK,,,,csv,,,,,gcs,True,tickers/KARW.JK.csv,282723.0
tickers/KAR_20250928,us_equity,US,,,,csv,,,,,gcs,True,tickers/KAR_20250928.csv,72573.0
tickers/KBAL,us_equity,US,,,,csv,,,,,gcs,True,tickers/KBAL.csv,617284.0
tickers/KBDC,us_equity,US,,,,parquet,,,,,gcs,True,tickers/KBDC.parquet,15153.0
tickers/KBES.KL,international,KL,,,,csv,,,,,gcs,True,tickers/KBES.KL.csv,221512.0
tickers/KBLI.JK,international,JK,,,,csv,,,,,gcs,True,tickers/KBLI.JK.csv,220118.0
tickers/KBLM,us_equity,US,,,,csv,,,,,gcs,True,tickers/KBLM.csv,15216.0
tickers/KBLV.JK,international,JK,,,,csv,,,,,gcs,True,tickers/KBLV.JK.csv,258464.0
tickers/KBRI.JK,international,JK,,,,csv,,,,,gcs,True,tickers/KBRI.JK.csv,165911.0
tickers/KBWY,us_equity,US,,,,csv,,,,,gcs,True,tickers/KBWY.csv,15561.0
tickers/KC,us_equity,US,,,,parquet,,,,,gcs,True,tickers/KC.parquet,56018.0
tickers/KCAP,us_equity,US,,,,csv,,,,,gcs,True,tickers/KCAP.csv,184722.0
tickers/KCO.DE,international,DE,,,,parquet,,,,,gcs,True,tickers/KCO.DE.parquet,179111.0
tickers/KDMN,us_equity,US,,,,csv,,,,,gcs,True,tickers/KDMN.csv,31064.0
tickers/KDNC.L,international,L,,,,parquet,,,,,gcs,True,tickers/KDNC.L.parquet,127787.0
tickers/KDSI.JK,international,JK,,,,csv,,,,,gcs,True,tickers/KDSI.JK.csv,318616.0
tickers/KE,us_equity,US,,,,parquet,,,,,gcs,True,tickers/KE.parquet,62260.0
tickers/KED,us_equity,US,,,,csv,,,,,gcs,True,tickers/KED.csv,198335.0
tickers/KEG (2),us_equity,US,,,,csv,,,,,gcs,True,tickers/KEG (2).csv,331962.0
tickers/KELYA,us_equity,US,,,,csv,,,,,gcs,True,tickers/KELYA.csv,643703.0
tickers/KEM,us_equity,US,,,,csv,,,,,gcs,True,tickers/KEM.csv,428483.0
tickers/KEMIRA.HE_20250928,international,HE_20250928,,,,csv,,,,,gcs,True,tickers/KEMIRA.HE_20250928.csv,72387.0
tickers/KEN,us_equity,US,,,,parquet,,,,,gcs,True,tickers/KEN.parquet,45093.0
tickers/KENH.KL,international,KL,,,,csv,,,,,gcs,True,tickers/KENH.KL.csv,280643.0
tickers/KEQU,us_equity,US,,,,csv,,,,,gcs,True,tickers/KEQU.csv,599295.0
tickers/KERX,us_equity,US,,,,csv,,,,,gcs,True,tickers/KERX.csv,291539.0
tickers/KESM.KL,international,KL,,,,csv,,,,,gcs,True,tickers/KESM.KL.csv,284643.0
tickers/KEYW,us_equity,US,,,,csv,,,,,gcs,True,tickers/KEYW.csv,127107.0
tickers/KFFB,us_equity,US,,,,csv,,,,,gcs,True,tickers/KFFB.csv,206461.0
tickers/KFRC,us_equity,US,,,,csv,,,,,gcs,True,tickers/KFRC.csv,379216.0
tickers/KFS,us_equity,US,,,,csv,,,,,gcs,True,tickers/KFS.csv,322701.0
tickers/KGC,us_equity,US,,,,csv,,,,,gcs,True,tickers/KGC.csv,15700.0
tickers/KGJI,us_equity,US,,,,csv,,,,,gcs,True,tickers/KGJI.csv,277551.0
tickers/KHEE.KL,international,KL,,,,csv,,,,,gcs,True,tickers/KHEE.KL.csv,280560.0
tickers/KHLH.KL,international,KL,,,,csv,,,,,gcs,True,tickers/KHLH.KL.csv,274543.0
tickers/KICI.JK,international,JK,,,,csv,,,,,gcs,True,tickers/KICI.JK.csv,268764.0
tickers/KIDS,us_equity,US,,,,parquet,,,,,gcs,True,tickers/KIDS.parquet,30948.0
tickers/KIE,us_equity,US,,,,csv,,,,,gcs,True,tickers/KIE.csv,25575.0
tickers/KIJA.JK,international,JK,,,,csv,,,,,gcs,True,tickers/KIJA.JK.csv,305279.0
tickers/KIM,us_equity,US,,,,csv,,,,,gcs,True,tickers/KIM.csv,16204.0
tickers/KIN,us_equity,US,,,,parquet,,,,,gcs,True,tickers/KIN.parquet,11271.0
tickers/KINO.JK,international,JK,,,,csv,,,,,gcs,True,tickers/KINO.JK.csv,50135.0
tickers/KIOS.JK,international,JK,,,,csv,,,,,gcs,True,tickers/KIOS.JK.csv,15549.0
tickers/KIQ,us_equity,US,,,,csv,,,,,gcs,True,tickers/KIQ.csv,329155.0
tickers/KIRK,us_equity,US,,,,csv,,,,,gcs,True,tickers/KIRK.csv,264003.0
tickers/KKGI.JK,international,JK,,,,csv,,,,,gcs,True,tickers/KKGI.JK.csv,219319.0
tickers/KLDX,us_equity,US,,,,csv,,,,,gcs,True,tickers/KLDX.csv,168664.0
tickers/KLG,us_equity,US,,,,parquet,,,,,gcs,True,tickers/KLG.parquet,22856.0
tickers/KLIC,us_equity,US,,,,csv,,,,,gcs,True,tickers/KLIC.csv,625337.0
tickers/KLSO.L,international,L,,,,parquet,,,,,gcs,True,tickers/KLSO.L.parquet,25709.0
tickers/KLXE,us_equity,US,,,,csv,,,,,gcs,True,tickers/KLXE.csv,13992.0
tickers/KMDA,us_equity,US,,,,csv,,,,,gcs,True,tickers/KMDA.csv,80524.0
tickers/KMG,us_equity,US,,,,csv,,,,,gcs,True,tickers/KMG.csv,340970.0
tickers/KMPA,us_equity,US,,,,parquet,,,,,gcs,True,tickers/KMPA.parquet,31984.0
tickers/KMPH,us_equity,US,,,,csv,,,,,gcs,True,tickers/KMPH.csv,52144.0
tickers/KMPR,us_equity,US,,,,parquet,,,,,gcs,True,tickers/KMPR.parquet,259718.0
tickers/KMT,us_equity,US,,,,csv,,,,,gcs,True,tickers/KMT.csv,15911.0
tickers/KMTR.JK,international,JK,,,,csv,,,,,gcs,True,tickers/KMTR.JK.csv,20336.0
tickers/KN,us_equity,US,,,,parquet,,,,,gcs,True,tickers/KN.parquet,69860.0
tickers/KND,us_equity,US,,,,csv,,,,,gcs,True,tickers/KND.csv,289413.0
tickers/KNDI,us_equity,US,,,,csv,,,,,gcs,True,tickers/KNDI.csv,173124.0
tickers/KNL,us_equity,US,,,,csv,,,,,gcs,True,tickers/KNL.csv,229673.0
tickers/KNOP,us_equity,US,,,,parquet,,,,,gcs,True,tickers/KNOP.parquet,56284.0
tickers/KNSA,us_equity,US,,,,parquet,,,,,gcs,True,tickers/KNSA.parquet,70881.0
tickers/KNSA_20250928,us_equity,US,,,,csv,,,,,gcs,True,tickers/KNSA_20250928.csv,72986.0
tickers/KNSL,us_equity,US,,,,parquet,,,,,gcs,True,tickers/KNSL.parquet,51596.0
tickers/KNTK,us_equity,US,,,,parquet,,,,,gcs,True,tickers/KNTK.parquet,69343.0
tickers/KNTK_20250928,us_equity,US,,,,csv,,,,,gcs,True,tickers/KNTK_20250928.csv,72890.0
tickers/KOBX.JK,international,JK,,,,csv,,,,,gcs,True,tickers/KOBX.JK.csv,106443.0
tickers/KODK,us_equity,US,,,,parquet,,,,,gcs,True,tickers/KODK.parquet,69304.0
tickers/KOIN.JK,international,JK,,,,csv,,,,,gcs,True,tickers/KOIN.JK.csv,177053.0
tickers/KONA,us_equity,US,,,,csv,,,,,gcs,True,tickers/KONA.csv,208236.0
tickers/KONE,us_equity,US,,,,csv,,,,,gcs,True,tickers/KONE.csv,126164.0
tickers/KONI.JK,international,JK,,,,csv,,,,,gcs,True,tickers/KONI.JK.csv,273685.0
tickers/KOOL,us_equity,US,,,,csv,,,,,gcs,True,tickers/KOOL.csv,147183.0
tickers/KOP,us_equity,US,,,,csv,,,,,gcs,True,tickers/KOP.csv,210836.0
tickers/KOPI.JK (1),international,JK (1),,,,csv,,,,,gcs,True,tickers/KOPI.JK (1).csv,185431.0
tickers/KOPN,us_equity,US,,,,csv,,,,,gcs,True,tickers/KOPN.csv,418188.0
tickers/KOPN/twelvedata_20250825,us_equity,US,,,,csv,,,,,gcs,True,tickers/KOPN/twelvedata_20250825.csv,199616.0
tickers/KOS,us_equity,US,,,,csv,,,,,gcs,True,tickers/KOS.csv,14593.0
tickers/KOSS,us_equity,US,,,,csv,,,,,gcs,True,tickers/KOSS.csv,406221.0
tickers/KPIG.JK,international,JK,,,,csv,,,,,gcs,True,tickers/KPIG.JK.csv,237017.0
tickers/KPJH.KL,international,KL,,,,csv,,,,,gcs,True,tickers/KPJH.KL.csv,188264.0
tickers/KPTI,us_equity,US,,,,csv,,,,,gcs,True,tickers/KPTI.csv,77231.0
tickers/KRA,us_equity,US,,,,csv,,,,,gcs,True,tickers/KRA.csv,7317.0
tickers/KRAH.JK,international,JK,,,,csv,,,,,gcs,True,tickers/KRAH.JK.csv,88588.0
tickers/KRAS.JK,international,JK,,,,csv,,,,,gcs,True,tickers/KRAS.JK.csv,138819.0
tickers/KREN.JK,international,JK,,,,csv,,,,,gcs,True,tickers/KREN.JK.csv,203137.0
tickers/KRG,us_equity,US,,,,csv,,,,,gcs,True,tickers/KRG.csv,235045.0
tickers/KRM.L,international,L,,,,parquet,,,,,gcs,True,tickers/KRM.L.parquet,33549.0
tickers/KRNT,us_equity,US,,,,parquet,,,,,gcs,True,tickers/KRNT.parquet,50509.0
tickers/KRNY,us_equity,US,,,,csv,,,,,gcs,True,tickers/KRNY.csv,214841.0
tickers/KRO,us_equity,US,,,,csv,,,,,gcs,True,tickers/KRO.csv,23682.0
tickers/KRP,us_equity,US,,,,parquet,,,,,gcs,True,tickers/KRP.parquet,40137.0
tickers/KRYS,us_equity,US,,,,parquet,,,,,gcs,True,tickers/KRYS.parquet,50805.0
tickers/KSB.DE,international,DE,,,,parquet,,,,,gcs,True,tickers/KSB.DE.parquet,170209.0
tickers/KSB3.DE,international,DE,,,,parquet,,,,,gcs,True,tickers/KSB3.DE.parquet,177020.0
tickers/KSBI,us_equity,US,,,,csv,,,,,gcs,True,tickers/KSBI.csv,241150.0
tickers/KSCP,us_equity,US,,,,csv,,,,,gcs,True,tickers/KSCP.csv,23292.0
tickers/KSHB,us_equity,US,,,,csv,,,,,gcs,True,tickers/KSHB.csv,38393.0
tickers/KSS,us_equity,US,,,,parquet,,,,,gcs,True,tickers/KSS.parquet,283479.0
tickers/KSTR,us_equity,US,,,,csv,,,,,gcs,True,tickers/KSTR.csv,10697.0
tickers/KTCC,us_equity,US,,,,parquet,,,,,gcs,True,tickers/KTCC.parquet,39741.0
tickers/KTCIX,us_equity,US,,,,parquet,,,,,gcs,True,tickers/KTCIX.parquet,155957.0
tickers/KTN.DE,international,DE,,,,csv,,,,,gcs,True,tickers/KTN.DE.csv,14820.0
tickers/KTOS,us_equity,US,,,,csv,,,,,gcs,True,tickers/KTOS.csv,310597.0
tickers/KTOV,us_equity,US,,,,csv,,,,,gcs,True,tickers/KTOV.csv,40450.0
tickers/KTWO,us_equity,US,,,,csv,,,,,gcs,True,tickers/KTWO.csv,70345.0
tickers/KURA,us_equity,US,,,,csv,,,,,gcs,True,tickers/KURA.csv,43982.0
tickers/KVHI,us_equity,US,,,,csv,,,,,gcs,True,tickers/KVHI.csv,359676.0
tickers/KW,us_equity,US,,,,parquet,,,,,gcs,True,tickers/KW.parquet,131074.0
tickers/KWAN.KL,international,KL,,,,csv,,,,,gcs,True,tickers/KWAN.KL.csv,282600.0
tickers/KWR,us_equity,US,,,,parquet,,,,,gcs,True,tickers/KWR.parquet,312527.0
tickers/KX1G.DE,international,DE,,,,parquet,,,,,gcs,True,tickers/KX1G.DE.parquet,69825.0
tickers/KYE,us_equity,US,,,,csv,,,,,gcs,True,tickers/KYE.csv,218290.0
tickers/KYIV_20250928,us_equity,US,,,,csv,,,,,gcs,True,tickers/KYIV_20250928.csv,3574.0
tickers/KYN,us_equity,US,,,,csv,,,,,gcs,True,tickers/KYN.csv,15435.0
tickers/KZG.L,international,L,,,,parquet,,,,,gcs,True,tickers/KZG.L.parquet,129755.0
tickers/KZIA,us_equity,US,,,,csv,,,,,gcs,True,tickers/KZIA.csv,294553.0
tickers/L0CK.DE,international,DE,,,,parquet,,,,,gcs,True,tickers/L0CK.DE.parquet,76067.0
tickers/L4K3.DE,international,DE,,,,parquet,,,,,gcs,True,tickers/L4K3.DE.parquet,68765.0
tickers/LAAC.TO,international,TO,,,,csv,,,,,gcs,True,tickers/LAAC.TO.csv,9185.0
tickers/LABL,us_equity,US,,,,csv,,,,,gcs,True,tickers/LABL.csv,494926.0
tickers/LAC,us_equity,US,,,,parquet,,,,,gcs,True,tickers/LAC.parquet,21199.0
tickers/LADR,us_equity,US,,,,csv,,,,,gcs,True,tickers/LADR.csv,74476.0
tickers/LADVX,us_equity,US,,,,parquet,,,,,gcs,True,tickers/LADVX.parquet,75303.0
tickers/LAES,us_equity,US,,,,csv,,,,,gcs,True,tickers/LAES.csv,16776.0
tickers/LAKE,us_equity,US,,,,csv,,,,,gcs,True,tickers/LAKE.csv,501316.0
tickers/LAND,us_equity,US,,,,csv,,,,,gcs,True,tickers/LAND.csv,90799.0
tickers/LAPD.JK,international,JK,,,,csv,,,,,gcs,True,tickers/LAPD.JK.csv,168640.0
tickers/LARK,us_equity,US,,,,csv,,,,,gcs,True,tickers/LARK.csv,387070.0
tickers/LASP.DE,international,DE,,,,parquet,,,,,gcs,True,tickers/LASP.DE.parquet,64633.0
tickers/LASR,us_equity,US,,,,parquet,,,,,gcs,True,tickers/LASR.parquet,44866.0
tickers/LAWS,us_equity,US,,,,csv,,,,,gcs,True,tickers/LAWS.csv,636637.0
tickers/LAYN,us_equity,US,,,,csv,,,,,gcs,True,tickers/LAYN.csv,422250.0
tickers/LAZR,us_equity,US,,,,csv,,,,,gcs,True,tickers/LAZR.csv,10243.0
tickers/LBAI,us_equity,US,,,,csv,,,,,gcs,True,tickers/LBAI.csv,316574.0
tickers/LBCP,us_equity,US,,,,csv,,,,,gcs,True,tickers/LBCP.csv,182844.0
tickers/LBIX,us_equity,US,,,,csv,,,,,gcs,True,tickers/LBIX.csv,393090.0
tickers/LBNK.DE,international,DE,,,,parquet,,,,,gcs,True,tickers/LBNK.DE.parquet,19401.0
tickers/LBOW.L,international,L,,,,parquet,,,,,gcs,True,tickers/LBOW.L.parquet,88683.0
tickers/LBRT,us_equity,US,,,,csv,,,,,gcs,True,tickers/LBRT.csv,25413.0
tickers/LBSB.KL,international,KL,,,,csv,,,,,gcs,True,tickers/LBSB.KL.csv,258428.0
tickers/LBTYK,us_equity,US,,,,parquet,,,,,gcs,True,tickers/LBTYK.parquet,198714.0
tickers/LBUY,us_equity,US,,,,parquet,,,,,gcs,True,tickers/LBUY.parquet,52613.0
tickers/LC,us_equity,US,,,,parquet,,,,,gcs,True,tickers/LC.parquet,66671.0
tickers/LCA,us_equity,US,,,,csv,,,,,gcs,True,tickers/LCA.csv,29316.0
tickers/LCAHU,us_equity,US,,,,parquet,,,,,gcs,True,tickers/LCAHU.parquet,17148.0
tickers/LCGFX,us_equity,US,,,,parquet,,,,,gcs,True,tickers/LCGFX.parquet,145683.0
tickers/LCGNX,us_equity,US,,,,parquet,,,,,gcs,True,tickers/LCGNX.parquet,143127.0
tickers/LCGP.JK,international,JK,,,,csv,,,,,gcs,True,tickers/LCGP.JK.csv,191589.0
tickers/LCGRX,us_equity,US,,,,parquet,,,,,gcs,True,tickers/LCGRX.parquet,166134.0
tickers/LCHI.DE,international,DE,,,,parquet,,,,,gcs,True,tickers/LCHI.DE.parquet,69271.0
tickers/LCI,us_equity,US,,,,csv,,,,,gcs,True,tickers/LCI.csv,383252.0
tickers/LCIAX,us_equity,US,,,,parquet,,,,,gcs,True,tickers/LCIAX.parquet,161748.0
tickers/LCII,us_equity,US,,,,parquet,,,,,gcs,True,tickers/LCII.parquet,292117.0
tickers/LCLP,us_equity,US,,,,parquet,,,,,gcs,True,tickers/LCLP.parquet,24843.0
tickers/LCTX/twelvedata_20250825,us_equity,US,,,,csv,,,,,gcs,True,tickers/LCTX/twelvedata_20250825.csv,213189.0
tickers/LCUK.DE,international,DE,,,,parquet,,,,,gcs,True,tickers/LCUK.DE.parquet,62536.0
tickers/LCUT,us_equity,US,,,,csv,,,,,gcs,True,tickers/LCUT.csv,439305.0
tickers/LDI,us_equity,US,,,,parquet,,,,,gcs,True,tickers/LDI.parquet,40118.0
tickers/LDL,us_equity,US,,,,csv,,,,,gcs,True,tickers/LDL.csv,618351.0
tickers/LDP,us_equity,US,,,,csv,,,,,gcs,True,tickers/LDP.csv,99703.0
tickers/LE,us_equity,US,,,,csv,,,,,gcs,True,tickers/LE.csv,72671.0
tickers/LEAD.JK,international,JK,,,,csv,,,,,gcs,True,tickers/LEAD.JK.csv,83098.0
tickers/LEAD.KL,international,KL,,,,csv,,,,,gcs,True,tickers/LEAD.KL.csv,281582.0
tickers/LEDS,us_equity,US,,,,csv,,,,,gcs,True,tickers/LEDS.csv,88144.0
tickers/LEE,us_equity,US,,,,csv,,,,,gcs,True,tickers/LEE.csv,627654.0
tickers/LEG,us_equity,US,,,,parquet,,,,,gcs,True,tickers/LEG.parquet,317682.0
tickers/LEGN,us_equity,US,,,,parquet,,,,,gcs,True,tickers/LEGN.parquet,58827.0
tickers/LEGT/twelvedata_20250825,us_equity,US,,,,csv,,,,,gcs,True,tickers/LEGT/twelvedata_20250825.csv,14568.0
tickers/LEMD.L,international,L,,,,parquet,,,,,gcs,True,tickers/LEMD.L.parquet,107032.0
tickers/LEN-B,us_equity,US,,,,csv,,,,,gcs,True,tickers/LEN-B.csv,254480.0
tickers/LEN.DE,international,DE,,,,parquet,,,,,gcs,True,tickers/LEN.DE.parquet,61318.0
tickers/LENS,us_equity,US,,,,parquet,,,,,gcs,True,tickers/LENS.parquet,10508.0
tickers/LEO,us_equity,US,,,,csv,,,,,gcs,True,tickers/LEO.csv,492016.0
tickers/LESU.DE,international,DE,,,,parquet,,,,,gcs,True,tickers/LESU.DE.parquet,22999.0
tickers/LEU,us_equity,US,,,,csv,,,,,gcs,True,tickers/LEU.csv,362075.0
tickers/LEVB,us_equity,US,,,,csv,,,,,gcs,True,tickers/LEVB.csv,10260.0
tickers/LEX.L,international,L,,,,parquet,,,,,gcs,True,tickers/LEX.L.parquet,34244.0
tickers/LFCR/twelvedata_20250825,us_equity,US,,,,csv,,,,,gcs,True,tickers/LFCR/twelvedata_20250825.csv,199220.0
tickers/LFGR,us_equity,US,,,,csv,,,,,gcs,True,tickers/LFGR.csv,121333.0
tickers/LFST,us_equity,US,,,,csv,,,,,gcs,True,tickers/LFST.csv,14613.0
tickers/LFVN,us_equity,US,,,,csv,,,,,gcs,True,tickers/LFVN.csv,272240.0
tickers/LGIH,us_equity,US,,,,parquet,,,,,gcs,True,tickers/LGIH.parquet,95761.0
tickers/LGL,us_equity,US,,,,parquet,,,,,gcs,True,tickers/LGL.parquet,48126.0
tickers/LGMAX,us_equity,US,,,,parquet,,,,,gcs,True,tickers/LGMAX.parquet,117133.0
tickers/LGMCX,us_equity,US,,,,parquet,,,,,gcs,True,tickers/LGMCX.parquet,115853.0
tickers/LGND,us_equity,US,,,,csv,,,,,gcs,True,tickers/LGND.csv,437095.0
tickers/LGQG.DE,international,DE,,,,parquet,,,,,gcs,True,tickers/LGQG.DE.parquet,19008.0
tickers/LGUS.L,international,L,,,,parquet,,,,,gcs,True,tickers/LGUS.L.parquet,69994.0
tickers/LHKG.DE,international,DE,,,,parquet,,,,,gcs,True,tickers/LHKG.DE.parquet,27405.0
tickers/LIFE,us_equity,US,,,,csv,,,,,gcs,True,tickers/LIFE.csv,50280.0
tickers/LILA,us_equity,US,,,,csv,,,,,gcs,True,tickers/LILA.csv,14400.0
tickers/LINC,us_equity,US,,,,csv,,,,,gcs,True,tickers/LINC.csv,211644.0
tickers/LIND,us_equity,US,,,,csv,,,,,gcs,True,tickers/LIND.csv,78537.0
tickers/LINK,us_equity,US,,,,csv,,,,,gcs,True,tickers/LINK.csv,381913.0
tickers/LINK.JK,international,JK,,,,csv,,,,,gcs,True,tickers/LINK.JK.csv,80288.0
tickers/LINU,us_equity,US,,,,csv,,,,,gcs,True,tickers/LINU.csv,157752.0
tickers/LION,us_equity,US,,,,csv,,,,,gcs,True,tickers/LION.csv,378537.0
tickers/LION.JK,international,JK,,,,csv,,,,,gcs,True,tickers/LION.JK.csv,280665.0
tickers/LIQT,us_equity,US,,,,csv,,,,,gcs,True,tickers/LIQT.csv,106756.0
tickers/LISIX,us_equity,US,,,,parquet,,,,,gcs,True,tickers/LISIX.parquet,102512.0
tickers/LISOX,us_equity,US,,,,parquet,,,,,gcs,True,tickers/LISOX.parquet,101769.0
tickers/LIT.L,international,L,,,,csv,,,,,gcs,True,tickers/LIT.L.csv,15898.0
tickers/LITB,us_equity,US,,,,csv,,,,,gcs,True,tickers/LITB.csv,80578.0
tickers/LITM,us_equity,US,,,,csv,,,,,gcs,True,tickers/LITM.csv,14877.0
tickers/LIVE,us_equity,US,,,,csv,,,,,gcs,True,tickers/LIVE.csv,261448.0
tickers/LIVN,us_equity,US,,,,csv,,,,,gcs,True,tickers/LIVN.csv,10790.0
tickers/LIVN_20250928,us_equity,US,,,,csv,,,,,gcs,True,tickers/LIVN_20250928.csv,72966.0
tickers/LJPC,us_equity,US,,,,csv,,,,,gcs,True,tickers/LJPC.csv,103770.0
tickers/LKFN,us_equity,US,,,,csv,,,,,gcs,True,tickers/LKFN.csv,341319.0
tickers/LKM,us_equity,US,,,,csv,,,,,gcs,True,tickers/LKM.csv,7865.0
tickers/LKSD,us_equity,US,,,,csv,,,,,gcs,True,tickers/LKSD.csv,29494.0
tickers/LL,us_equity,US,,,,parquet,,,,,gcs,True,tickers/LL.parquet,38595.0
tickers/LLEX,us_equity,US,,,,csv,,,,,gcs,True,tickers/LLEX.csv,140856.0
tickers/LLIT,us_equity,US,,,,csv,,,,,gcs,True,tickers/LLIT.csv,127216.0
tickers/LLNW,us_equity,US,,,,csv,,,,,gcs,True,tickers/LLNW.csv,175613.0
tickers/LMAS.JK,international,JK,,,,csv,,,,,gcs,True,tickers/LMAS.JK.csv,279442.0
tickers/LMAT,us_equity,US,,,,csv,,,,,gcs,True,tickers/LMAT.csv,185057.0
tickers/LMB,us_equity,US,,,,csv,,,,,gcs,True,tickers/LMB.csv,62039.0
tickers/LMCE.KL,international,KL,,,,csv,,,,,gcs,True,tickers/LMCE.KL.csv,290880.0
tickers/LMFA,us_equity,US,,,,parquet,,,,,gcs,True,tickers/LMFA.parquet,41021.0
tickers/LMNR,us_equity,US,,,,csv,,,,,gcs,True,tickers/LMNR.csv,241875.0
tickers/LMNR/twelvedata_20250825,us_equity,US,,,,csv,,,,,gcs,True,tickers/LMNR/twelvedata_20250825.csv,203490.0
tickers/LMPI.JK,international,JK,,,,csv,,,,,gcs,True,tickers/LMPI.JK.csv,305679.0
tickers/LMS.L,international,L,,,,parquet,,,,,gcs,True,tickers/LMS.L.parquet,124158.0
tickers/LMSH.JK,international,JK,,,,csv,,,,,gcs,True,tickers/LMSH.JK.csv,277152.0
tickers/LMVF.DE,international,DE,,,,parquet,,,,,gcs,True,tickers/LMVF.DE.parquet,71517.0
tickers/LND,us_equity,US,,,,csv,,,,,gcs,True,tickers/LND.csv,93100.0
tickers/LND.L,international,L,,,,parquet,,,,,gcs,True,tickers/LND.L.parquet,132767.0
tickers/LNDC,us_equity,US,,,,csv,,,,,gcs,True,tickers/LNDC.csv,358518.0
tickers/LNKB/twelvedata_20250825,us_equity,US,,,,csv,,,,,gcs,True,tickers/LNKB/twelvedata_20250825.csv,27790.0
tickers/LNN,us_equity,US,,,,csv,,,,,gcs,True,tickers/LNN.csv,495584.0
tickers/LNTH,us_equity,US,,,,parquet,,,,,gcs,True,tickers/LNTH.parquet,52144.0
tickers/LOAN,us_equity,US,,,,csv,,,,,gcs,True,tickers/LOAN.csv,293623.0
tickers/LOB,us_equity,US,,,,csv,,,,,gcs,True,tickers/LOB.csv,49332.0
tickers/LOCK.L,international,L,,,,parquet,,,,,gcs,True,tickers/LOCK.L.parquet,76420.0
tickers/LOCO,us_equity,US,,,,parquet,,,,,gcs,True,tickers/LOCO.parquet,60035.0
tickers/LODE,us_equity,US,,,,parquet,,,,,gcs,True,tickers/LODE.parquet,36590.0
tickers/LOGL,us_equity,US,,,,csv,,,,,gcs,True,tickers/LOGL.csv,78798.0
tickers/LOKV/twelvedata_20250825,us_equity,US,,,,csv,,,,,gcs,True,tickers/LOKV/twelvedata_20250825.csv,3598.0
